96.25	1.0E-04
96.26	5.0E-05
96.281	5.0E-05
96.302	1.0E-04
96.708	5.0E-05
96.76	1.5E-04
97.458	5.0E-05
97.646	1.5E-04
97.958	5.0E-05
99.667	5.0E-05
105.438	1.5E-04
105.458	1.5E-04
105.469	4.0E-04
105.479	5.0E-05
105.49	1.5E-04
105.5	1.5E-04
105.521	2.0E-04
105.531	5.0E-05
105.562	5.0E-05
105.583	1.5E-04
105.604	3.5E-04
105.615	3.5E-04
105.625	2.0E-04
105.635	2.0E-04
105.646	2.5E-04
105.656	5.0E-05
105.667	5.0E-05
105.719	2.0E-04
105.74	2.0E-04
105.76	3.0E-04
105.771	1.0E-04
105.802	1.5E-04
105.812	5.0E-05
105.823	1.5E-04
105.833	3.5E-04
105.844	2.0E-04
105.854	2.0E-04
105.865	5.5E-04
105.875	2.0E-04
105.885	3.5E-04
105.896	2.5E-04
105.906	2.0E-04
105.917	5.0E-05
105.927	4.0E-04
105.938	1.5E-04
105.948	2.5E-04
105.958	3.0E-04
105.969	4.5E-04
105.979	3.5E-04
105.99	1.5E-04
106.0	3.5E-04
106.01	4.0E-04
106.021	4.0E-04
106.031	4.0E-04
106.042	2.0E-04
106.062	2.0E-04
106.073	2.5E-04
106.083	5.0E-05
106.094	3.5E-04
106.104	1.0E-04
106.115	1.0E-04
106.125	2.5E-04
106.135	2.5E-04
106.146	5.5E-04
106.156	2.0E-04
106.167	3.5E-04
106.198	2.5E-04
106.219	2.0E-04
106.229	1.5E-04
106.24	3.5E-04
106.573	6.0E-04
106.583	7.5E-04
106.615	1.5E-04
106.625	4.5E-04
106.635	1.5E-04
106.646	3.0E-04
106.656	1.5E-04
106.667	2.5E-04
106.677	3.0E-04
106.729	5.0E-05
107.115	1.5E-04
107.427	3.5E-04
107.531	3.5E-04
107.604	1.0E-04
107.615	2.3E-03
107.625	4.0E-04
107.635	3.5E-04
107.646	1.5E-04
107.656	5.0E-05
107.667	3.0E-04
107.688	3.0E-04
107.698	1.0E-04
107.729	1.0E-04
108.49	5.0E-05
108.927	1.5E-04
113.26	5.0E-05
113.302	2.0E-04
113.312	5.0E-05
113.323	1.5E-04
113.344	2.5E-04
113.354	1.0E-04
113.396	1.0E-03
113.406	1.5E-03
113.427	2.0E-04
113.438	6.5E-04
113.448	5.0E-04
113.458	6.0E-04
113.469	1.0E-03
113.479	1.0E-04
113.49	5.5E-04
113.5	1.5E-04
113.51	1.0E-04
113.667	5.0E-05
113.729	5.0E-05
113.781	1.0E-03
113.823	7.0E-04
113.833	2.6E-03
113.844	2.3E-03
113.854	5.0E-05
113.875	2.5E-04
113.885	5.0E-05
113.927	9.0E-04
113.938	4.5E-04
113.958	1.4E-03
113.969	1.3E-03
113.979	3.0E-04
113.99	5.5E-04
114.0	2.0E-04
114.01	6.0E-04
114.021	9.0E-04
114.031	1.1E-03
114.042	1.6E-03
114.052	1.0E-04
114.177	7.5E-04
114.188	2.5E-04
114.198	4.5E-04
114.219	1.5E-04
114.438	4.0E-04
114.448	5.0E-05
114.531	1.0E-04
114.573	3.0E-04
114.594	2.0E-04
114.604	1.5E-04
114.615	5.0E-05
114.792	5.0E-05
114.812	5.0E-05
114.865	5.0E-05
115.448	3.0E-04
115.615	5.0E-05
116.479	1.5E-04
116.969	5.0E-05
117.5	1.5E-04
119.438	5.0E-05
124.104	6.0E-04
124.156	1.2E-03
124.177	3.0E-04
124.198	1.5E-04
124.208	1.0E-04
124.25	7.5E-04
124.26	8.0E-04
124.271	5.0E-04
124.281	2.0E-04
124.292	6.0E-04
124.312	5.0E-05
124.354	1.0E-04
124.365	4.5E-04
124.375	2.0E-04
124.396	6.0E-04
124.427	4.0E-04
124.438	6.5E-04
124.49	4.5E-04
124.51	5.0E-05
124.521	3.0E-04
124.531	3.0E-04
124.542	1.0E-04
124.583	5.0E-05
124.635	1.5E-04
124.677	1.5E-04
124.75	1.5E-04
124.781	5.0E-05
124.792	7.0E-04
124.802	5.0E-05
124.812	1.0E-04
124.833	3.0E-04
124.865	5.0E-05
124.948	1.5E-04
125.062	1.5E-04
125.073	5.0E-05
125.115	1.0E-04
125.167	1.0E-04
125.177	1.0E-04
125.229	1.0E-04
125.323	5.0E-05
125.469	5.5E-04
125.479	1.5E-04
125.5	5.0E-05
125.594	5.0E-05
125.604	1.0E-04
126.0	5.0E-05
126.01	5.0E-05
126.625	5.0E-05
126.812	1.5E-04
126.979	5.0E-05
127.26	5.0E-05
127.281	1.5E-04
127.292	5.0E-05
127.312	5.0E-05
127.365	1.0E-04
127.396	3.0E-04
127.406	5.0E-04
127.417	5.0E-05
127.427	1.0E-04
127.438	2.0E-04
127.458	5.0E-05
127.531	1.5E-04
127.552	3.5E-04
127.583	3.0E-04
127.594	1.0E-04
127.604	1.5E-04
127.625	5.0E-05
127.635	5.0E-05
127.656	5.0E-05
127.667	5.0E-05
127.688	5.0E-05
127.698	5.0E-05
127.781	1.0E-04
127.854	3.0E-04
127.906	1.5E-04
127.927	1.0E-04
128.052	5.0E-05
128.146	1.5E-04
128.156	1.0E-04
128.167	1.0E-04
128.219	1.0E-04
128.25	5.0E-05
128.333	4.5E-04
128.344	2.0E-04
128.354	3.0E-04
128.365	5.0E-05
128.427	5.0E-05
128.438	1.0E-04
128.542	9.0E-04
129.083	3.5E-04
129.094	1.9E-03
129.104	1.0E-04
129.125	6.5E-04
129.146	3.0E-04
129.156	1.5E-04
129.229	9.5E-04
129.24	5.0E-05
129.25	5.5E-04
129.26	1.5E-04
129.271	2.5E-04
129.281	1.7E-03
129.292	9.0E-04
129.302	5.5E-04
129.344	2.5E-04
129.354	1.0E-04
129.365	1.0E-04
129.396	1.5E-04
129.656	1.5E-04
129.667	1.0E-04
129.677	1.0E-04
129.781	5.0E-05
129.823	1.0E-04
129.844	1.0E-04
129.885	5.0E-05
129.896	1.5E-04
129.927	3.0E-04
129.938	3.5E-04
129.948	1.5E-04
129.958	1.5E-04
129.99	5.0E-05
130.01	1.0E-04
130.021	6.0E-04
130.042	5.0E-05
130.052	2.0E-04
130.062	5.0E-05
130.094	2.0E-04
130.104	1.0E-04
130.125	3.0E-04
130.208	5.0E-05
130.219	1.5E-04
130.24	5.0E-05
130.771	1.0E-04
130.896	3.0E-04
130.906	4.5E-04
130.917	2.0E-04
130.938	3.0E-04
130.958	1.5E-04
130.969	5.0E-04
130.99	6.5E-04
131.0	4.5E-04
131.01	2.5E-04
131.021	1.0E-04
131.062	5.0E-05
131.094	1.0E-04
131.167	5.0E-05
131.177	5.0E-05
131.24	1.0E-04
131.25	5.0E-05
131.312	3.0E-04
131.323	1.5E-04
131.333	3.0E-04
131.625	5.0E-05
131.74	6.0E-04
131.75	3.0E-04
131.76	5.0E-05
131.771	2.0E-04
131.865	5.0E-05
131.948	6.0E-04
131.969	4.0E-04
131.979	1.5E-04
131.99	1.0E-04
132.01	2.0E-04
132.021	5.5E-04
132.062	1.5E-04
132.083	3.0E-04
132.188	1.5E-04
132.198	5.0E-05
132.26	5.0E-05
132.323	5.0E-05
133.125	1.5E-04
133.365	1.0E-04
133.469	5.0E-05
133.604	5.0E-05
133.635	3.0E-04
133.854	1.5E-04
133.979	5.0E-05
134.125	1.0E-04
134.167	1.5E-04
134.188	5.0E-05
134.198	5.0E-05
134.25	5.0E-05
135.5	1.0E-04
137.688	1.0E-04
137.708	1.0E-04
137.719	2.0E-04
137.76	4.0E-04
137.771	6.0E-04
137.781	2.0E-04
137.854	6.0E-04
137.865	5.0E-04
137.875	1.9E-03
137.885	1.6E-03
137.896	5.0E-04
137.906	8.0E-04
137.917	1.1E-03
137.927	1.0E-03
137.938	1.1E-03
137.948	1.3E-03
137.958	7.0E-04
137.969	8.0E-04
137.979	1.1E-03
137.99	3.0E-04
138.0	1.8E-03
138.01	1.0E-04
138.021	3.0E-04
138.031	1.3E-03
138.042	8.0E-04
138.052	1.4E-03
138.062	1.0E-03
138.083	7.0E-04
138.094	4.0E-04
138.104	1.0E-03
138.115	9.0E-04
138.125	9.0E-04
138.135	7.0E-04
138.146	1.0E-04
138.698	1.0E-04
138.719	1.0E-04
138.76	1.0E-04
138.771	4.0E-04
139.115	1.0E-04
139.458	1.0E-04
139.479	1.0E-04
139.5	2.0E-04
139.896	1.0E-04
139.969	1.0E-04
139.99	1.0E-04
140.01	1.0E-04
140.125	1.0E-04
140.208	1.0E-04
140.417	3.0E-04
140.427	2.0E-04
140.833	1.0E-04
140.885	1.0E-04
140.99	1.0E-04
141.052	1.0E-04
141.073	1.0E-04
141.115	1.0E-04
141.146	1.0E-04
141.49	1.0E-04
144.573	1.0E-04
144.635	1.0E-04
145.854	1.0E-04
145.896	1.0E-04
147.635	2.0E-04
147.646	8.0E-04
147.698	7.0E-04
147.708	9.0E-04
147.719	2.0E-04
147.729	1.0E-04
147.76	6.0E-04
147.771	9.0E-04
147.781	1.0E-04
147.792	2.0E-04
147.823	2.0E-04
147.833	2.0E-04
148.188	1.0E-04
149.073	1.0E-04
149.573	1.0E-04
149.781	1.0E-04
149.792	2.0E-04
149.802	3.0E-04
149.875	1.0E-04
149.885	1.0E-04
149.906	1.0E-04
149.99	1.0E-04
150.0	2.0E-04
150.01	2.0E-04
150.156	7.0E-04
150.167	5.0E-04
150.198	1.0E-04
150.219	1.0E-04
150.281	1.0E-04
150.302	2.0E-04
150.333	1.0E-04
150.344	2.0E-04
150.354	1.0E-04
150.427	1.0E-04
150.51	1.0E-04
150.531	6.0E-04
150.542	1.0E-04
150.604	1.0E-04
150.625	2.0E-04
150.688	8.0E-04
150.698	6.0E-04
150.906	2.0E-04
155.625	1.0E-04
155.646	1.0E-04
158.708	5.0E-04
158.719	1.0E-04
158.865	1.0E-04
159.073	2.0E-04
159.083	5.0E-04
159.115	1.0E-04
159.125	1.0E-04
159.188	2.0E-04
159.938	2.0E-04
159.948	1.0E-04
159.969	1.0E-04
162.365	1.0E-04
162.531	1.0E-04
164.771	1.0E-04
164.854	2.0E-04
164.865	1.0E-04
164.938	1.0E-04
165.073	1.0E-04
165.083	1.0E-04
165.094	1.0E-04
165.104	2.0E-04
165.115	1.0E-04
165.125	2.0E-04
165.135	2.0E-04
165.146	1.0E-04
165.156	2.0E-04
165.167	3.0E-04
165.396	2.0E-04
165.406	1.0E-04
165.427	1.0E-04
165.448	1.0E-04
165.562	1.0E-04
165.573	2.0E-04
165.583	3.0E-04
165.594	1.0E-04
165.604	2.0E-04
165.615	1.0E-04
165.635	3.0E-04
167.062	1.0E-04
167.073	1.0E-04
167.104	2.0E-04
167.312	1.0E-04
167.396	1.0E-04
167.927	6.0E-04
167.938	3.0E-04
167.948	4.0E-04
167.958	1.0E-04
167.969	7.0E-04
167.979	1.0E-04
167.99	2.0E-04
168.01	3.0E-04
168.021	1.0E-04
168.083	1.0E-04
168.188	1.0E-04
168.198	1.0E-04
168.208	1.0E-04
168.229	2.0E-04
168.25	2.0E-04
168.271	1.0E-04
168.292	2.0E-04
168.302	2.0E-04
168.312	1.0E-04
168.323	1.0E-04
168.333	1.0E-04
168.646	1.0E-04
168.656	2.0E-04
169.25	1.0E-04
169.271	1.0E-04
169.281	2.0E-04
169.292	1.0E-04
169.344	2.0E-04
169.354	1.0E-04
169.396	1.0E-04
169.562	1.0E-04
170.281	1.0E-04
170.365	1.0E-04
172.354	1.0E-04
172.365	2.0E-04
172.375	2.0E-04
172.906	1.0E-04
172.917	3.0E-04
172.927	3.0E-04
172.938	3.0E-04
172.948	1.0E-04
172.969	1.0E-04
172.979	2.0E-04
172.99	1.0E-04
173.021	2.0E-04
173.031	2.0E-04
173.042	2.0E-04
173.052	1.0E-04
173.656	4.0E-04
173.667	3.0E-04
173.688	9.0E-04
173.698	3.0E-04
173.708	2.0E-04
173.802	2.0E-04
174.094	2.0E-04
174.104	1.0E-04
174.115	1.0E-04
174.125	5.0E-04
174.146	3.0E-04
174.427	1.0E-04
174.469	1.0E-04
174.479	4.0E-04
174.562	3.0E-04
175.885	1.0E-04
175.938	1.0E-04
175.948	1.0E-04
178.594	1.0E-04
182.292	1.0E-04
182.302	9.0E-04
182.312	1.0E-04
183.354	1.0E-04
185.896	1.0E-04
186.073	1.0E-04
186.083	8.0E-04
186.094	7.0E-04
186.104	2.1E-03
186.115	1.7E-03
186.125	1.3E-03
186.135	6.0E-04
186.198	1.0E-03
186.208	1.5E-03
186.219	2.0E-04
186.229	2.0E-04
186.583	3.0E-04
186.604	6.0E-04
186.615	2.0E-04
186.667	2.0E-04
186.854	1.0E-04
187.104	1.0E-04
187.167	1.0E-04
187.177	2.0E-04
187.198	1.0E-04
187.333	6.0E-04
187.344	6.0E-04
187.354	3.0E-04
187.365	6.0E-04
187.375	5.0E-04
187.427	4.0E-04
187.448	1.0E-04
187.49	1.0E-04
187.5	3.0E-04
187.51	3.0E-04
187.521	1.0E-04
187.562	1.0E-04
187.594	1.0E-04
187.604	5.0E-04
187.615	4.0E-04
187.625	1.0E-04
187.635	1.0E-04
187.646	2.0E-04
187.656	1.0E-04
189.521	1.0E-04
189.948	1.0E-04
189.969	1.0E-04
190.562	9.0E-04
190.573	3.0E-04
190.583	1.0E-04
190.604	4.0E-04
190.625	1.0E-04
190.958	5.0E-04
190.969	9.0E-04
190.979	5.0E-04
190.99	2.0E-04
191.0	1.0E-04
191.01	2.0E-04
191.021	3.0E-04
191.031	3.0E-04
191.042	5.0E-04
191.052	2.0E-04
191.062	1.1E-03
191.073	2.2E-03
191.083	2.7E-03
191.094	8.0E-04
191.104	7.0E-04
191.115	6.0E-04
191.125	7.0E-04
191.135	2.0E-04
191.24	1.0E-04
191.25	7.0E-04
191.26	1.0E-04
191.271	2.0E-04
191.281	2.0E-04
191.292	9.0E-04
191.302	4.0E-04
191.312	4.0E-04
191.323	1.0E-04
191.344	4.0E-04
191.583	1.0E-04
191.677	2.0E-04
191.75	2.0E-04
191.833	2.0E-04
191.844	1.0E-04
191.896	1.0E-04
192.208	2.0E-04
192.354	1.0E-04
192.365	2.0E-04
192.375	2.0E-04
192.385	1.0E-04
192.396	3.0E-04
192.427	1.0E-04
192.5	2.0E-04
192.521	1.0E-04
192.542	3.0E-04
192.646	1.0E-04
193.25	1.0E-04
193.271	3.0E-04
193.292	1.0E-04
193.302	1.0E-04
193.312	1.0E-04
193.323	1.0E-04
193.344	2.0E-04
193.354	3.0E-04
193.365	7.0E-04
193.396	1.0E-04
193.406	1.0E-04
193.458	1.0E-04
193.635	1.0E-04
193.729	1.0E-04
193.74	1.0E-04
193.76	3.0E-04
193.771	2.0E-04
193.802	3.0E-04
193.969	1.0E-04
194.01	2.0E-04
194.292	1.0E-04
194.312	1.0E-04
194.333	1.0E-04
194.354	1.0E-04
194.365	5.0E-04
194.375	5.0E-04
194.385	1.5E-03
194.396	1.2E-03
194.406	8.0E-04
194.417	4.0E-04
194.427	1.0E-04
194.438	4.0E-04
194.448	2.0E-04
194.5	2.0E-04
194.51	1.0E-04
194.531	1.0E-04
194.646	1.0E-04
194.698	1.0E-04
194.708	2.0E-04
194.792	2.0E-04
194.812	2.0E-04
194.823	1.0E-04
194.833	5.0E-04
194.844	4.0E-04
194.854	9.0E-04
194.865	7.0E-04
194.885	1.0E-04
194.896	1.0E-04
194.917	1.0E-04
194.927	3.0E-04
194.938	7.0E-04
194.948	1.0E-04
194.979	5.0E-04
194.99	5.0E-04
195.0	1.0E-04
195.042	9.0E-04
195.052	1.0E-04
195.062	1.6E-03
195.073	3.0E-04
195.094	1.3E-03
195.104	1.0E-04
195.115	1.0E-04
195.125	1.0E-04
195.156	1.0E-04
195.344	1.0E-04
195.417	1.0E-04
195.469	4.0E-04
195.49	3.0E-04
195.5	1.0E-04
195.531	1.0E-04
195.542	2.0E-04
195.635	2.0E-04
195.646	2.0E-04
195.667	4.0E-04
195.677	2.0E-04
195.688	1.0E-04
195.698	4.0E-04
195.75	4.0E-04
195.76	2.0E-04
195.771	3.0E-04
195.792	5.0E-04
195.802	2.0E-04
195.812	5.0E-04
195.823	3.0E-04
195.833	5.0E-04
195.844	2.0E-04
195.875	2.0E-04
195.896	1.0E-04
195.906	1.0E-04
195.927	3.0E-04
195.948	2.0E-04
195.958	1.0E-04
196.031	2.0E-04
196.104	2.0E-04
196.115	1.0E-04
196.125	3.0E-04
196.135	1.0E-04
196.958	2.0E-04
196.99	2.0E-04
197.125	1.0E-04
197.74	1.0E-04
198.062	1.0E-04
198.542	1.0E-04
201.75	3.0E-04
201.802	1.0E-04
201.958	2.0E-04
201.969	3.0E-04
201.99	1.0E-04
202.0	3.0E-04
202.01	5.0E-04
202.021	4.0E-04
202.031	5.0E-04
202.042	1.0E-04
202.083	3.0E-04
202.177	1.0E-04
203.302	1.0E-04
203.729	4.0E-04
203.74	3.0E-04
203.76	1.0E-04
203.792	3.0E-04
204.427	1.0E-04
204.531	1.0E-04
204.562	1.0E-04
204.573	3.0E-04
204.583	1.0E-04
204.76	4.0E-04
204.833	1.0E-04
204.844	1.4E-03
204.854	2.0E-04
204.865	1.0E-04
204.896	1.0E-04
204.938	3.0E-04
204.948	2.0E-04
205.042	1.0E-04
205.052	2.0E-04
205.823	5.0E-04
205.833	1.4E-03
205.844	4.8E-03
205.854	3.2E-03
205.885	2.0E-04
205.896	6.0E-04
205.906	2.0E-04
205.917	2.0E-04
205.958	1.0E-04
206.042	1.0E-04
206.094	1.0E-04
206.104	3.0E-04
206.135	2.0E-04
207.333	1.0E-04
207.344	1.0E-04
207.74	1.0E-04
207.75	1.0E-04
207.76	1.0E-04
208.281	2.0E-04
208.448	1.0E-04
210.406	2.0E-04
210.729	1.0E-04
210.74	1.0E-04
211.271	1.0E-04
211.958	1.0E-04
212.104	4.0E-04
212.135	3.0E-04
212.146	9.0E-04
212.156	1.6E-03
212.167	8.0E-04
212.177	2.0E-04
212.208	1.0E-04
212.219	2.0E-04
212.25	3.0E-04
212.26	3.0E-04
212.281	2.0E-04
212.312	2.0E-04
212.552	1.0E-04
212.75	1.0E-04
212.781	2.0E-04
212.802	3.0E-04
212.812	1.0E-04
212.823	2.0E-04
212.833	3.0E-04
212.844	3.0E-04
212.854	1.0E-04
212.865	2.0E-04
212.885	2.0E-04
212.906	1.0E-04
212.917	2.0E-04
213.01	1.0E-04
213.031	1.0E-04
213.438	2.0E-04
213.448	2.0E-04
213.958	1.0E-04
213.969	6.0E-04
214.062	1.0E-04
214.125	1.0E-04
214.354	4.0E-04
214.427	1.0E-04
214.469	1.0E-04
214.521	1.0E-04
214.583	1.0E-04
214.594	2.0E-04
214.625	5.0E-04
214.646	2.0E-04
214.656	2.0E-04
214.979	1.0E-04
215.417	1.0E-04
215.573	1.0E-04
215.594	1.0E-04
215.938	3.0E-04
215.948	1.3E-03
215.958	2.0E-03
215.969	2.0E-04
216.198	2.0E-04
216.302	2.0E-04
216.323	6.0E-04
216.333	8.0E-04
216.344	1.0E-04
216.448	1.0E-04
216.5	1.0E-04
216.521	1.0E-04
216.531	2.0E-04
216.667	1.0E-04
216.677	4.0E-04
216.729	1.0E-04
216.979	1.0E-04
216.99	2.0E-04
217.052	1.0E-04
217.062	2.0E-04
217.312	1.0E-04
217.562	1.0E-04
217.615	1.0E-04
217.646	1.0E-04
218.365	2.0E-04
218.583	2.0E-04
220.865	2.0E-04
220.875	2.0E-04
220.927	2.0E-04
221.271	1.0E-04
221.49	1.0E-04
221.677	1.0E-04
221.771	1.0E-04
221.802	1.0E-04
222.583	3.0E-04
222.594	5.0E-04
222.604	1.1E-03
222.615	1.3E-03
222.625	1.0E-03
222.635	8.0E-04
222.646	1.0E-04
222.656	2.0E-04
222.667	1.0E-04
222.677	3.0E-04
222.688	4.0E-04
222.698	2.0E-04
222.781	7.0E-04
222.792	3.2E-03
222.802	1.0E-03
222.812	4.0E-04
222.823	1.1E-03
222.833	4.0E-04
222.885	1.0E-04
222.906	1.0E-04
222.927	7.0E-04
222.938	2.0E-04
222.948	2.0E-04
223.01	1.0E-04
223.031	1.0E-04
223.042	1.0E-04
223.052	3.0E-04
223.062	4.0E-04
223.073	4.0E-04
223.094	5.0E-04
223.104	4.0E-04
223.115	1.0E-04
223.135	1.0E-04
223.146	2.0E-04
223.312	1.0E-04
223.323	1.3E-03
223.333	6.0E-04
223.354	2.0E-04
223.688	1.0E-04
223.719	2.0E-04
223.729	2.0E-04
223.74	1.0E-04
223.75	1.0E-04
224.094	2.0E-04
224.104	1.0E-04
224.115	1.0E-04
224.135	1.0E-04
224.167	1.0E-04
224.177	2.0E-04
224.208	1.0E-04
224.219	2.0E-04
224.229	1.0E-04
224.24	4.0E-04
224.25	7.0E-04
224.26	2.0E-04
224.271	1.0E-04
224.323	5.0E-04
224.333	3.0E-04
224.344	3.0E-04
224.354	2.0E-04
224.365	1.0E-04
224.375	1.0E-04
224.385	2.0E-04
224.51	2.0E-04
224.698	1.0E-04
224.854	2.0E-04
224.865	1.0E-04
224.896	2.0E-04
224.99	1.0E-04
225.042	1.0E-04
225.052	1.0E-04
225.062	2.0E-04
225.073	1.0E-04
225.208	1.0E-04
225.292	1.0E-04
225.312	1.0E-04
225.323	1.0E-04
225.396	2.0E-04
225.406	1.0E-04
225.417	2.0E-04
225.438	1.0E-04
225.479	1.0E-04
226.094	1.0E-04
226.24	1.0E-04
226.25	1.0E-04
226.26	1.0E-04
226.271	1.0E-04
226.417	1.0E-04
226.427	1.0E-04
226.458	4.0E-04
226.49	1.0E-04
227.49	1.0E-04
228.365	2.0E-04
228.375	6.0E-04
228.385	8.0E-04
228.396	1.0E-04
230.771	3.0E-04
231.719	2.0E-04
231.729	3.0E-04
231.76	2.0E-04
231.771	2.0E-04
231.781	3.0E-04
231.792	1.0E-04
231.802	2.0E-04
231.823	2.0E-04
231.833	2.0E-04
231.844	1.0E-04
231.865	5.0E-04
231.875	5.0E-04
231.917	2.0E-04
231.927	1.0E-04
231.938	4.0E-04
231.948	1.0E-04
231.958	3.0E-04
231.969	3.0E-04
231.99	1.0E-04
232.0	1.0E-04
232.021	2.0E-04
232.031	1.0E-04
232.042	5.0E-04
232.052	3.0E-04
232.062	2.0E-04
232.073	1.0E-04
232.083	1.0E-04
232.177	1.0E-04
232.198	1.0E-04
232.323	1.0E-04
232.365	5.0E-04
232.375	4.0E-04
232.385	5.0E-04
232.396	2.0E-04
232.417	2.0E-04
234.229	1.0E-04
234.979	1.0E-04
235.417	1.0E-04
238.333	1.0E-04
238.344	1.0E-04
238.49	4.0E-04
238.5	7.0E-04
238.521	1.0E-04
238.531	1.1E-03
238.542	1.0E-04
239.062	1.0E-04
239.125	1.0E-04
239.135	1.0E-04
239.156	1.0E-04
241.75	1.0E-04
243.323	1.0E-04
243.333	1.0E-04
243.969	3.0E-04
243.979	4.0E-04
243.99	7.0E-04
244.0	9.0E-04
244.01	6.0E-04
244.021	6.0E-04
244.031	3.0E-04
244.042	1.0E-04
244.052	2.0E-04
244.062	1.0E-04
244.073	1.0E-04
244.125	1.0E-04
244.135	2.0E-04
244.146	2.0E-04
244.156	1.0E-04
244.167	2.0E-04
244.469	3.0E-04
244.479	1.0E-04
244.49	2.0E-04
244.521	2.0E-04
244.542	2.0E-04
244.552	1.0E-04
244.562	4.0E-04
244.573	3.0E-04
244.583	4.0E-04
244.594	6.0E-04
244.604	5.0E-04
244.615	5.0E-04
244.625	6.0E-04
244.635	6.0E-04
244.646	1.4E-03
244.656	9.0E-04
244.667	2.0E-04
